3718;2
39482;2
39849;2
110686;2
52935;2
114386;2
42984;2
73916;2
100545;2
14398;2
46399;2
20361;2
99069;2
9864;2
41320;2
87567;2
107583;2
77948;2
12697;2
24405;2
15393;2
99574;2
127691;2
24492;2
69209;2
31875;2
130018;2
130557;2
74133;2
26903;2
65574;2
76484;2
29916;2
104087;2
19604;2
65998;2
19397;2
60957;2
112946;2
44614;2
121134;2
33176;2
52427;2
3133;2
35605;2
17445;2
14543;2
57463;2
36124;2
74995;2
58862;2
24370;2
85882;2
528;2
36996;2
66728;2
26220;2
94201;2
57880;2
25306;2
12372;2
58522;2
24696;2
53756;2
97803;2
73652;2
17217;2
117463;2
12325;2
55387;2
72853;2
34104;2
46397;2
72035;2
4202;2
81120;2
24572;2
35718;2
15184;2
55093;2
33004;2
30734;2
39846;2
15701;2
100954;2
112942;2
89894;2
56373;2
42649;2
86357;2
289;2
1243;2
57765;2
81321;2
86441;2
91965;2
46291;2
46280;2
126729;2
92945;2
9418;2
27958;2
130556;2
80504;2
7873;2
23795;2
73951;2
33802;2
71161;2
115876;2
36113;2
51533;2
22378;2
82629;2
37028;2
24823;2
29864;2
37587;2
7425;2
94717;2
47265;2
41739;2
34406;2
49972;2
119474;2
30849;2
108219;2
85148;2
128099;2
67103;2
7081;2
21830;2
86477;2
122353;2
36072;2
55995;2
8702;2
6366;2
65778;2
77157;2
127411;2
97405;2
50867;2
72076;2
65252;2
1325;2
67311;2
102086;2
43848;2
39719;2
36375;2
99571;2
108571;2
17555;2
13874;2
106582;2
64603;2
12781;2
64824;2
74953;2
121434;2
47127;2
46208;2
84137;2
92109;2
89761;2
42879;2
115676;2
73199;2
49242;2
9009;2
43245;2
20227;2
116814;2
111410;2
104308;2
79121;2
24445;2
41439;2
55504;2
94682;2
1699;2
98121;2
104005;2
121847;2
100113;2
8928;2
40986;2
10936;2
111490;2
79617;2
119124;2
16137;2
94381;2
128314;2
55696;2
35452;2
10987;2
9092;2
68274;2
86784;2
58966;2
114562;2
80907;2
121751;2
57408;2
37221;2
15591;2
83330;2
123450;2
8757;2
65298;2
39391;2
28025;2
85345;2
10751;2
109304;2
73732;2
31381;2
1839;2
130191;2
44660;2
35749;2
64982;2
7904;2
3655;2
98591;2
18383;2
44338;2
69984;2
78311;2
33549;2
67459;2
120676;2
125644;2
92512;2
114586;2
113225;2
36067;2
39512;2
28456;2
