0;1
1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;1
10;1
11;1
12;1
13;1
14;1
15;1
16;1
17;1
18;0
19;1
20;0
21;1
22;0
23;0
24;1
25;0
26;0
27;1
28;1
29;1
30;1
31;1
32;1
33;1
34;1
35;1
36;1
37;1
38;1
39;1
40;0
41;0
42;0
43;1
44;1
45;1
46;1
47;1
48;0
49;0
50;1
51;1
52;1
53;1
54;0
55;1
56;1
57;0
58;1
59;1
60;1
61;0
62;0
63;0
64;1
65;0
66;0
67;1
68;1
69;1
70;1
71;1
72;1
73;1
74;1
75;1
76;1
77;1
78;0
79;1
80;1
81;1
82;1
83;0
84;1
85;0
86;0
87;1
88;1
89;1
90;1
91;1
92;1
93;1
94;1
95;0
96;1
97;1
98;1
99;1
100;1
101;1
102;1
103;0
104;1
105;1
106;1
107;1
108;1
109;1
110;1
111;1
112;1
113;0
114;1
115;0
116;1
117;0
118;0
119;1
120;0
121;1
122;1
123;0
124;1
125;1
126;0
127;0
128;1
129;1
130;0
131;0
132;1
133;1
134;1
135;1
136;0
137;1
138;0
139;1
140;0
141;0
142;0
143;0
144;0
145;0
146;0
147;0
148;0
149;1
150;1
151;0
152;0
153;0
154;0
155;0
156;1
157;1
158;1
159;1
160;1
161;1
162;0
163;1
164;1
165;1
166;1
167;1
168;0
169;0
170;1
171;0
172;1
173;0
174;1
175;1
176;1
177;1
178;1
179;0
180;1
181;1
182;0
183;1
184;0
185;0
186;0
187;0
188;0
189;1
190;0
191;1
192;0
193;1
194;0
195;1
196;1
197;0
198;0
199;0
200;0
201;0
202;0
203;1
204;0
205;1
206;0
207;1
208;1
209;1
210;1
211;1
212;1
213;1
214;1
215;1
216;1
217;1
218;1
219;0
220;0
221;0
222;1
223;1
224;1
225;1
226;1
227;1
228;1
229;1
230;1
231;0
232;0
233;1
234;1
235;1
236;1
237;1
238;1
239;1
240;1
241;1
242;0
243;0
244;0
245;1
246;1
247;1
248;0
249;0
250;1
251;1
252;1
253;1
254;0
255;1
256;0
257;1
258;0
259;1
260;1
261;1
262;1
263;1
264;0
265;1
266;1
267;0
268;1
269;1
270;0
271;0
272;0
273;1
274;1
275;0
276;1
277;1
278;0
279;0
280;1
281;1
282;1
283;0
284;0
285;0
286;0
287;1
288;1
289;1
290;1
291;1
292;1
293;0
294;0
295;0
296;0
297;0
298;0
299;1
300;1
301;0
302;0
303;0
304;1
305;0
306;0
307;0
308;0
309;1
310;1
311;1
312;1
313;1
314;1
315;1
316;1
317;1
318;1
319;1
320;1
321;0
322;1
323;1
324;0
325;1
326;1
327;1
328;1
329;1
330;1
331;1
332;1
333;1
334;0
335;0
336;1
337;1
338;1
339;1
340;1
341;1
342;1
343;1
344;1
345;1
346;0
347;1
348;1
349;0
350;1
351;1
352;0
353;1
354;1
355;0
356;1
357;0
358;1
359;0
360;0
361;0
362;1
363;1
364;1
365;1
366;1
367;1
368;0
369;1
370;1
371;1
372;1
373;1
374;1
375;1
376;0
377;1
378;1
379;0
380;1
381;1
382;1
383;0
384;1
385;1
386;1
387;1
388;1
389;1
390;0
391;0
392;0
393;1
394;1
395;1
396;0
397;0
398;0
399;1
400;0
401;0
402;0
403;1
404;1
405;1
406;1
407;1
408;1
409;1
410;1
411;0
412;0
413;0
414;0
415;1
416;0
417;0
418;0
419;1
420;1
421;0
422;0
423;1
424;1
425;0
426;1
427;1
428;1
429;1
430;0
431;0
432;1
433;1
434;1
435;0
436;1
437;1
438;1
439;1
440;0
441;1
442;0
443;1
444;0
445;1
446;0
447;1
448;0
449;0
450;0
451;1
452;1
453;1
454;0
455;0
456;1
457;1
458;1
459;1
460;0
461;1
462;1
463;1
464;0
465;1
466;0
467;1
468;1
469;1
470;1
471;1
472;1
473;1
474;0
475;1
476;1
477;1
478;1
479;1
480;1
481;1
482;1
483;1
484;1
485;1
486;1
487;1
488;0
489;1
490;1
491;1
492;1
493;0
494;0
495;0
496;0
497;1
498;1
499;1
500;0
501;0
502;1
503;0
504;0
505;1
506;1
507;1
508;1
509;1
510;1
511;1
512;1
513;0
514;1
515;0
516;1
517;1
518;1
519;1
520;1
521;1
522;0
523;1
524;1
525;0
526;0
527;0
528;1
529;1
530;1
531;1
532;1
533;0
534;0
535;1
536;0
537;0
538;0
539;1
540;1
541;1
542;1
543;1
544;1
545;1
546;1
547;1
548;1
549;1
550;1
551;1
552;1
553;1
554;1
555;1
556;1
557;1
558;1
559;1
560;1
561;1
562;1
563;1
564;1
565;1
566;1
567;1
568;1
569;1
570;1
571;1
572;1
573;1
574;1
575;1
576;1
577;1
578;0
579;1
580;1
581;0
582;0
583;0
584;1
585;0
586;1
587;0
588;0
589;0
590;1
591;0
592;1
593;1
594;0
595;1
596;1
597;1
598;0
599;1
600;0
601;1
602;1
603;0
604;1
605;1
606;0
607;1
608;1
609;1
610;1
611;1
612;1
613;1
614;1
615;1
616;1
617;1
618;1
619;1
620;0
621;1
622;1
623;1
624;1
625;1
626;1
627;1
628;1
629;0
630;1
631;1
632;1
633;1
634;0
635;0
636;1
637;0
638;1
639;0
640;1
641;0
642;0
643;0
644;1
645;0
646;0
647;0
648;0
649;1
650;1
651;1
652;1
653;1
654;1
655;1
656;1
657;1
658;1
659;0
660;1
661;1
662;1
663;1
664;1
665;1
666;1
667;1
668;1
669;1
670;1
671;1
672;1
673;1
674;1
675;1
676;1
677;1
678;1
679;0
680;0
681;1
682;1
683;1
684;1
685;1
686;1
687;1
688;1
689;1
690;0
691;0
692;0
693;0
694;0
695;0
696;1
697;1
698;0
699;1
700;0
701;1
702;1
703;1
704;1
705;1
706;1
707;0
708;0
709;0
710;0
711;0
712;1
713;1
714;0
715;0
716;0
717;1
718;1
719;1
720;1
721;0
722;0
723;1
724;0
725;0
726;1
727;0
728;1
729;0
730;1
731;0
732;1
733;0
734;0
735;0
736;0
737;0
738;0
739;0
740;0
741;0
742;0
743;0
744;0
745;0
746;1
747;0
748;1
749;0
750;1
751;0
752;1
753;0
754;1
755;1
756;0
757;0
758;1
759;0
760;1
761;1
762;1
763;1
764;1
765;1
766;0
767;1
768;0
769;1
770;0
771;0
772;0
773;0
774;0
775;0
776;0
777;0
778;1
779;1
780;1
781;0
782;1
783;0
784;1
785;1
786;0
787;1
788;1
789;1
790;1
791;1
792;1
793;0
794;1
795;1
796;1
797;1
798;0
799;0
800;0
801;1
802;1
803;0
804;0
805;0
806;0
807;0
808;0
809;1
810;1
811;1
812;0
813;0
